RSPTIME,LASER,ANIMALID,GENOTYPE
6.15999999999997,inhibition,CL3,OptoD1Halo
14.3050000000001,inhibition,CL3,OptoD1Halo
6.25999999999999,inhibition,CL3,OptoD1Halo
12.665,inhibition,CL3,OptoD1Halo
14.7649999999999,inhibition,CL3,OptoD1Halo
13.4200000000001,inhibition,CL3,OptoD1Halo
13.96,inhibition,CL3,OptoD1Halo
11.4000000000005,inhibition,CL3,OptoD1Halo
15.1199999999999,inhibition,CL3,OptoD1Halo
6.59999999999945,inhibition,CL3,OptoD1Halo
12.2049999999999,inhibition,CL3,OptoD1Halo
13.9649999999999,ctrl,CL3,OptoD1Halo
12.6200000000003,ctrl,CL3,OptoD1Halo
12.8699999999999,ctrl,CL3,OptoD1Halo
12.3050000000003,ctrl,CL3,OptoD1Halo
10.2699999999995,ctrl,CL3,OptoD1Halo
8.05000000000018,ctrl,CL3,OptoD1Halo
14.9349999999995,ctrl,CL3,OptoD1Halo
6.77999999999975,ctrl,CL3,OptoD1Halo
4.08,ctrl,CL3,OptoD1Halo
9.30500000000001,ctrl,CL3,OptoD1Halo
6.81999999999994,ctrl,CL3,OptoD1Halo
9.52999999999975,ctrl,CL3,OptoD1Halo
5.39999999999964,ctrl,CL3,OptoD1Halo
11.9300000000001,inhibition,CL6,OptoD1Halo
9.40499999999997,inhibition,CL6,OptoD1Halo
14.12,inhibition,CL6,OptoD1Halo
10.59,inhibition,CL6,OptoD1Halo
9.22499999999991,inhibition,CL6,OptoD1Halo
10.8600000000001,inhibition,CL6,OptoD1Halo
8.93499999999995,inhibition,CL6,OptoD1Halo
14.3049999999998,inhibition,CL6,OptoD1Halo
7.2199999999998,inhibition,CL6,OptoD1Halo
16.6599999999999,inhibition,CL6,OptoD1Halo
7.96500000000015,inhibition,CL6,OptoD1Halo
14.39,inhibition,CL6,OptoD1Halo
11.345,inhibition,CL6,OptoD1Halo
13.4949999999999,inhibition,CL6,OptoD1Halo
14.8599999999999,inhibition,CL6,OptoD1Halo
14.72,inhibition,CL6,OptoD1Halo
11.6849999999999,inhibition,CL6,OptoD1Halo
8.71000000000004,inhibition,CL6,OptoD1Halo
13.23,inhibition,CL6,OptoD1Halo
6.70499999999993,inhibition,CL6,OptoD1Halo
7.44999999999982,inhibition,CL6,OptoD1Halo
15.3800000000001,inhibition,CL6,OptoD1Halo
7.61499999999978,inhibition,CL6,OptoD1Halo
9.14000000000033,inhibition,CL6,OptoD1Halo
14.475,inhibition,CL6,OptoD1Halo
7.68000000000006,inhibition,CL6,OptoD1Halo
9.22500000000002,inhibition,CL6,OptoD1Halo
11.085,inhibition,CL6,OptoD1Halo
13.915,inhibition,CL6,OptoD1Halo
7.92000000000007,inhibition,CL6,OptoD1Halo
13.1999999999998,inhibition,CL6,OptoD1Halo
11.4099999999999,inhibition,CL6,OptoD1Halo
12.145,inhibition,CL6,OptoD1Halo
6.08499999999958,inhibition,CL6,OptoD1Halo
9.74500000000035,inhibition,CL6,OptoD1Halo
9.52999999999997,ctrl,CL6,OptoD1Halo
4.23500000000013,ctrl,CL6,OptoD1Halo
6.63999999999987,ctrl,CL6,OptoD1Halo
3.53999999999996,ctrl,CL6,OptoD1Halo
10.5450000000001,ctrl,CL6,OptoD1Halo
7.625,ctrl,CL6,OptoD1Halo
18.4850000000001,ctrl,CL6,OptoD1Halo
12.0899999999999,ctrl,CL6,OptoD1Halo
8.66000000000008,ctrl,CL6,OptoD1Halo
13.0299999999997,ctrl,CL6,OptoD1Halo
9.98000000000002,ctrl,CL6,OptoD1Halo
5.92000000000007,ctrl,CL6,OptoD1Halo
10.5650000000001,ctrl,CL6,OptoD1Halo
7.51499999999987,ctrl,CL6,OptoD1Halo
6.84500000000025,ctrl,CL6,OptoD1Halo
4.82999999999998,ctrl,CL6,OptoD1Halo
5.69999999999999,ctrl,CL6,OptoD1Halo
15.48,ctrl,CL6,OptoD1Halo
8.06999999999994,ctrl,CL6,OptoD1Halo
13.135,ctrl,CL6,OptoD1Halo
8.96000000000004,ctrl,CL6,OptoD1Halo
6.7650000000001,ctrl,CL6,OptoD1Halo
14.3300000000002,ctrl,CL6,OptoD1Halo
6.30999999999995,ctrl,CL6,OptoD1Halo
9.82500000000027,ctrl,CL6,OptoD1Halo
7.03499999999985,ctrl,CL6,OptoD1Halo
5.41000000000031,ctrl,CL6,OptoD1Halo
5,ctrl,CL6,OptoD1Halo
11.6600000000003,ctrl,CL6,OptoD1Halo
10.415,ctrl,CL6,OptoD1Halo
12.315,ctrl,CL6,OptoD1Halo
4.44499999999999,ctrl,CL6,OptoD1Halo
6.29499999999996,ctrl,CL6,OptoD1Halo
5.80000000000007,ctrl,CL6,OptoD1Halo
3.8900000000001,ctrl,CL6,OptoD1Halo
4.26999999999998,ctrl,CL6,OptoD1Halo
3.16499999999996,ctrl,CL6,OptoD1Halo
7.36000000000013,ctrl,CL6,OptoD1Halo
12.6949999999999,inhibition,CR2,OptoD1Halo
6.59500000000003,inhibition,CR2,OptoD1Halo
10.9750000000001,inhibition,CR2,OptoD1Halo
3.88500000000022,inhibition,CR2,OptoD1Halo
9.715,inhibition,CR2,OptoD1Halo
7.625,inhibition,CR2,OptoD1Halo
6.30000000000007,inhibition,CR2,OptoD1Halo
5.66000000000031,inhibition,CR2,OptoD1Halo
4.39499999999998,inhibition,CR2,OptoD1Halo
15.0349999999999,inhibition,CR2,OptoD1Halo
5.78000000000003,inhibition,CR2,OptoD1Halo
10.1899999999999,inhibition,CR2,OptoD1Halo
4.69500000000005,inhibition,CR2,OptoD1Halo
9.15499999999975,inhibition,CR2,OptoD1Halo
11.0450000000001,inhibition,CR2,OptoD1Halo
9.71499999999997,inhibition,CR2,OptoD1Halo
6.38999999999942,inhibition,CR2,OptoD1Halo
6.265,ctrl,CR2,OptoD1Halo
13.06,ctrl,CR2,OptoD1Halo
11.3900000000001,ctrl,CR2,OptoD1Halo
7.83000000000004,ctrl,CR2,OptoD1Halo
9.17999999999984,ctrl,CR2,OptoD1Halo
13.645,ctrl,CR2,OptoD1Halo
9.94000000000005,ctrl,CR2,OptoD1Halo
5.875,ctrl,CR2,OptoD1Halo
7.77500000000009,ctrl,CR2,OptoD1Halo
7.75,ctrl,CR2,OptoD1Halo
8.22999999999956,ctrl,CR2,OptoD1Halo
7.00500000000011,ctrl,CR2,OptoD1Halo
5.63500000000022,ctrl,CR2,OptoD1Halo
12.3800000000001,ctrl,CR2,OptoD1Halo
8.11500000000001,ctrl,CR2,OptoD1Halo
13.4299999999999,ctrl,CR2,OptoD1Halo
4.94499999999994,ctrl,CR2,OptoD1Halo
12.5500000000002,ctrl,CR2,OptoD1Halo
11.54,ctrl,CR2,OptoD1Halo
14.5500000000002,ctrl,CR2,OptoD1Halo
6.48500000000058,ctrl,CR2,OptoD1Halo
8.11499999999999,ctrl,CR2,OptoD1Halo
7.30499999999995,ctrl,CR2,OptoD1Halo
7.04999999999995,ctrl,CR2,OptoD1Halo
5.21000000000004,ctrl,CR2,OptoD1Halo
10.235,ctrl,CR2,OptoD1Halo
7.5,ctrl,CR2,OptoD1Halo
9.72000000000025,ctrl,CR2,OptoD1Halo
7.61000000000013,ctrl,CR2,OptoD1Halo
7.59999999999945,ctrl,CR2,OptoD1Halo
5.27999999999997,ctrl,CR2,OptoD1Halo
5.29999999999995,ctrl,CR2,OptoD1Halo
5.83500000000004,ctrl,CR2,OptoD1Halo
8.58499999999958,ctrl,CR2,OptoD1Halo
6.93499999999995,ctrl,CR2,OptoD1Halo
7.25999999999976,ctrl,CR2,OptoD1Halo
4.07500000000073,ctrl,CR2,OptoD1Halo
2.82499999999982,ctrl,CR2,OptoD1Halo
5.67500000000001,ctrl,CR2,OptoD1Halo
14.3049999999999,ctrl,CR2,OptoD1Halo
5.79999999999995,ctrl,CR2,OptoD1Halo
8.46500000000015,ctrl,CR2,OptoD1Halo
3.6550000000002,ctrl,CR2,OptoD1Halo
17.3,inhibition,CR3,OptoD1Halo
11.9250000000002,inhibition,CR3,OptoD1Halo
11.615,inhibition,CR3,OptoD1Halo
7.13999999999999,inhibition,CR3,OptoD1Halo
6.82500000000005,inhibition,CR3,OptoD1Halo
14.8199999999999,inhibition,CR3,OptoD1Halo
12.7550000000001,inhibition,CR3,OptoD1Halo
16.3099999999999,inhibition,CR3,OptoD1Halo
8.47500000000001,inhibition,CR3,OptoD1Halo
12.6850000000002,inhibition,CR3,OptoD1Halo
5.93000000000006,inhibition,CR3,OptoD1Halo
5.7199999999998,inhibition,CR3,OptoD1Halo
5.36500000000024,inhibition,CR3,OptoD1Halo
17.0799999999999,inhibition,CR3,OptoD1Halo
9.74000000000001,inhibition,CR3,OptoD1Halo
10.6600000000001,inhibition,CR3,OptoD1Halo
12.2250000000004,inhibition,CR3,OptoD1Halo
9.89499999999953,inhibition,CR3,OptoD1Halo
13.6699999999998,inhibition,CR3,OptoD1Halo
13.5899999999999,inhibition,CR3,OptoD1Halo
11.5950000000003,inhibition,CR3,OptoD1Halo
17.2800000000002,inhibition,CR3,OptoD1Halo
3.16500000000001,inhibition,CR3,OptoD1Halo
11.7349999999999,inhibition,CR3,OptoD1Halo
12.74,inhibition,CR3,OptoD1Halo
8.67500000000018,inhibition,CR3,OptoD1Halo
11.4899999999998,inhibition,CR3,OptoD1Halo
9.27499999999964,inhibition,CR3,OptoD1Halo
11.7149999999999,inhibition,CR3,OptoD1Halo
5.295,ctrl,CR3,OptoD1Halo
3.53499999999997,ctrl,CR3,OptoD1Halo
4.15499999999997,ctrl,CR3,OptoD1Halo
5.84500000000003,ctrl,CR3,OptoD1Halo
9.48500000000013,ctrl,CR3,OptoD1Halo
5.15000000000009,ctrl,CR3,OptoD1Halo
6.90000000000009,ctrl,CR3,OptoD1Halo
12.2249999999995,ctrl,CR3,OptoD1Halo
13.8549999999996,ctrl,CR3,OptoD1Halo
9.08000000000084,ctrl,CR3,OptoD1Halo
5.82999999999993,ctrl,CR3,OptoD1Halo
8.09000000000003,ctrl,CR3,OptoD1Halo
11.915,ctrl,CR3,OptoD1Halo
12.4650000000001,ctrl,CR3,OptoD1Halo
6.23999999999978,ctrl,CR3,OptoD1Halo
16.02,ctrl,CR3,OptoD1Halo
8.22499999999991,ctrl,CR3,OptoD1Halo
6.63000000000011,ctrl,CR3,OptoD1Halo
5.09000000000015,ctrl,CR3,OptoD1Halo
14.8449999999993,ctrl,CR3,OptoD1Halo
4.15,ctrl,CR3,OptoD1Halo
6.67000000000002,ctrl,CR3,OptoD1Halo
5.92500000000001,ctrl,CR3,OptoD1Halo
10.2050000000002,ctrl,CR3,OptoD1Halo
7.7199999999998,ctrl,CR3,OptoD1Halo
14.835,ctrl,CR3,OptoD1Halo
9.40999999999985,ctrl,CR3,OptoD1Halo
7.52999999999975,ctrl,CR3,OptoD1Halo
18.565,ctrl,CR3,OptoD1Halo
12.215,ctrl,CR3,OptoD1Halo
10.8199999999999,ctrl,CR3,OptoD1Halo
5.44499999999994,ctrl,CR3,OptoD1Halo
11.3400000000001,ctrl,CR3,OptoD1Halo
13.7750000000005,ctrl,CR3,OptoD1Halo
6.54500000000007,ctrl,CR3,OptoD1Halo
9.20499999999993,ctrl,CR3,OptoD1Halo
6.28,ctrl,CR3,OptoD1Halo
7.56999999999994,ctrl,CR3,OptoD1Halo
6.11500000000001,ctrl,CR3,OptoD1Halo
6.90999999999985,ctrl,CR3,OptoD1Halo
12.875,ctrl,CR3,OptoD1Halo
13.735,ctrl,CR3,OptoD1Halo
6.38499999999999,ctrl,CR3,OptoD1Halo
5.13,ctrl,CR3,OptoD1Halo
4.625,ctrl,CR3,OptoD1Halo
12.01,ctrl,CR3,OptoD1Halo
6.90499999999975,ctrl,CR3,OptoD1Halo
13.725,ctrl,CR3,OptoD1Halo
5.52500000000009,ctrl,CR3,OptoD1Halo
12.5,ctrl,CR3,OptoD1Halo
6.64500000000044,ctrl,CR3,OptoD1Halo
12.2549999999992,ctrl,CR3,OptoD1Halo
11.3599999999997,ctrl,CR3,OptoD1Halo
8.95500000000004,ctrl,CR3,OptoD1Halo
11.7749999999999,ctrl,CR3,OptoD1Halo
11.6400000000001,ctrl,CR3,OptoD1Halo
16.365,ctrl,CR3,OptoD1Halo
4.30999999999995,ctrl,CR3,OptoD1Halo
3.41499999999996,ctrl,CR3,OptoD1Halo
12.605,ctrl,CR3,OptoD1Halo
14.0149999999999,ctrl,CR3,OptoD1Halo
7.17999999999984,ctrl,CR3,OptoD1Halo
12.81,ctrl,CR3,OptoD1Halo
6.05999999999995,ctrl,CR3,OptoD1Halo
5.6099999999999,ctrl,CR3,OptoD1Halo
6.57500000000027,ctrl,CR3,OptoD1Halo
14.8150000000001,ctrl,CR3,OptoD1Halo
6.63999999999942,ctrl,CR3,OptoD1Halo
9.09,ctrl,CR3,OptoD1Halo
5.75999999999999,ctrl,CR3,OptoD1Halo
11.2750000000001,ctrl,CR3,OptoD1Halo
11.44,ctrl,CR3,OptoD1Halo
9.66000000000008,ctrl,CR3,OptoD1Halo
14.665,ctrl,CR3,OptoD1Halo
6.5949999999998,ctrl,CR3,OptoD1Halo
8.30499999999984,ctrl,CR3,OptoD1Halo
6.85500000000002,inhibition,CR5,OptoD1Halo
15.1749999999997,inhibition,CR5,OptoD1Halo
7.11000000000013,inhibition,CR5,OptoD1Halo
16.61,inhibition,CR5,OptoD1Halo
9.09500000000003,inhibition,CR5,OptoD1Halo
5.70499999999993,inhibition,CR5,OptoD1Halo
7.125,inhibition,CR5,OptoD1Halo
7.24499999999989,inhibition,CR5,OptoD1Halo
13.2649999999994,inhibition,CR5,OptoD1Halo
6.29500000000002,inhibition,CR5,OptoD1Halo
9.68000000000006,inhibition,CR5,OptoD1Halo
5.50999999999999,inhibition,CR5,OptoD1Halo
15.0400000000001,inhibition,CR5,OptoD1Halo
4.44499999999994,inhibition,CR5,OptoD1Halo
11.635,inhibition,CR5,OptoD1Halo
11.6799999999998,inhibition,CR5,OptoD1Halo
11.71,inhibition,CR5,OptoD1Halo
9.88000000000011,inhibition,CR5,OptoD1Halo
8.00999999999999,inhibition,CR5,OptoD1Halo
13.105,inhibition,CR5,OptoD1Halo
15.1699999999996,inhibition,CR5,OptoD1Halo
10.54,inhibition,CR5,OptoD1Halo
12.9749999999999,inhibition,CR5,OptoD1Halo
7.80499999999984,inhibition,CR5,OptoD1Halo
5.92000000000007,inhibition,CR5,OptoD1Halo
6.95000000000073,inhibition,CR5,OptoD1Halo
12.5299999999997,inhibition,CR5,OptoD1Halo
7.02500000000009,inhibition,CR5,OptoD1Halo
4.98999999999978,inhibition,CR5,OptoD1Halo
13.665,inhibition,CR5,OptoD1Halo
17.5700000000006,inhibition,CR5,OptoD1Halo
12.4099999999999,inhibition,CR5,OptoD1Halo
6.09999999999991,inhibition,CR5,OptoD1Halo
15.4649999999997,inhibition,CR5,OptoD1Halo
10.355,inhibition,CR5,OptoD1Halo
12.3099999999999,inhibition,CR5,OptoD1Halo
9.30500000000029,inhibition,CR5,OptoD1Halo
6.6850000000004,inhibition,CR5,OptoD1Halo
10.0649999999998,ctrl,CR5,OptoD1Halo
5.40499999999997,ctrl,CR5,OptoD1Halo
4.94499999999994,ctrl,CR5,OptoD1Halo
6.77500000000009,ctrl,CR5,OptoD1Halo
6.30000000000018,ctrl,CR5,OptoD1Halo
14.645,ctrl,CR5,OptoD1Halo
3.90500000000009,ctrl,CR5,OptoD1Halo
14.1299999999999,ctrl,CR5,OptoD1Halo
9.26999999999998,ctrl,CR5,OptoD1Halo
4.17999999999984,ctrl,CR5,OptoD1Halo
5.29999999999995,ctrl,CR5,OptoD1Halo
6.6550000000002,ctrl,CR5,OptoD1Halo
5.17999999999984,ctrl,CR5,OptoD1Halo
3.23000000000002,ctrl,CR5,OptoD1Halo
9.59000000000015,ctrl,CR5,OptoD1Halo
4.53999999999996,ctrl,CR5,OptoD1Halo
5.35000000000036,ctrl,CR5,OptoD1Halo
4.74499999999999,ctrl,CR5,OptoD1Halo
7.89499999999998,ctrl,CR5,OptoD1Halo
8.78500000000008,ctrl,CR5,OptoD1Halo
12.78,ctrl,CR5,OptoD1Halo
11.0799999999999,ctrl,CR5,OptoD1Halo
11.135,ctrl,CR5,OptoD1Halo
16.165,ctrl,CR5,OptoD1Halo
10.5149999999999,ctrl,CR5,OptoD1Halo
9.11500000000024,ctrl,CR5,OptoD1Halo
11.6949999999997,ctrl,CR5,OptoD1Halo
12.9099999999999,ctrl,CR5,OptoD1Halo
7.40500000000065,ctrl,CR5,OptoD1Halo
10.9200000000001,ctrl,CR5,OptoD1Halo
6.04999999999927,ctrl,CR5,OptoD1Halo
13.13,ctrl,CR5,OptoD1Halo
12.2900000000002,ctrl,CR5,OptoD1Halo
11.0700000000002,ctrl,CR5,OptoD1Halo
15,ctrl,CR5,OptoD1Halo
16.9299999999998,ctrl,CR5,OptoD1Halo
12.9850000000001,ctrl,CR5,OptoD1Halo
5.30500000000029,ctrl,CR5,OptoD1Halo
6.23000000000002,ctrl,CR5,OptoD1Halo
6.81500000000005,ctrl,CR5,OptoD1Halo
5.46499999999992,ctrl,CR5,OptoD1Halo
15.375,ctrl,CR5,OptoD1Halo
9.4849999999999,ctrl,CR5,OptoD1Halo
7.04499999999985,ctrl,CR5,OptoD1Halo
10.2049999999999,ctrl,CR5,OptoD1Halo
6.78500000000003,inhibition,CR6,OptoD1Halo
13.22,inhibition,CR6,OptoD1Halo
17.5350000000001,inhibition,CR6,OptoD1Halo
8.04999999999973,inhibition,CR6,OptoD1Halo
7.04499999999962,inhibition,CR6,OptoD1Halo
10.04,inhibition,CR6,OptoD1Halo
11.1949999999997,inhibition,CR6,OptoD1Halo
3.69499999999994,inhibition,CR6,OptoD1Halo
14.905,inhibition,CR6,OptoD1Halo
7.12000000000012,inhibition,CR6,OptoD1Halo
5.82000000000016,inhibition,CR6,OptoD1Halo
15.2750000000001,inhibition,CR6,OptoD1Halo
5.56500000000005,inhibition,CR6,OptoD1Halo
3.05999999999995,inhibition,CR6,OptoD1Halo
17.24,inhibition,CR6,OptoD1Halo
12.205,inhibition,CR6,OptoD1Halo
12.48,inhibition,CR6,OptoD1Halo
5.40499999999997,inhibition,CR6,OptoD1Halo
14.2949999999996,inhibition,CR6,OptoD1Halo
15.9749999999999,inhibition,CR6,OptoD1Halo
17.5,inhibition,CR6,OptoD1Halo
12.7700000000004,inhibition,CR6,OptoD1Halo
8.54500000000007,inhibition,CR6,OptoD1Halo
8.82000000000062,inhibition,CR6,OptoD1Halo
6.78500000000031,inhibition,CR6,OptoD1Halo
8.28499999999985,inhibition,CR6,OptoD1Halo
8.74499999999989,inhibition,CR6,OptoD1Halo
9.89500000000044,inhibition,CR6,OptoD1Halo
7.81999999999971,inhibition,CR6,OptoD1Halo
3.90500000000065,inhibition,CR6,OptoD1Halo
7.52999999999975,inhibition,CR6,OptoD1Halo
4.02499999999964,inhibition,CR6,OptoD1Halo
8.375,inhibition,CR6,OptoD1Halo
10.1949999999999,inhibition,CR6,OptoD1Halo
9.75999999999976,inhibition,CR6,OptoD1Halo
6.14499999999998,inhibition,CR6,OptoD1Halo
9.7349999999999,inhibition,CR6,OptoD1Halo
5.49000000000001,inhibition,CR6,OptoD1Halo
4.65999999999985,inhibition,CR6,OptoD1Halo
7.76500000000033,inhibition,CR6,OptoD1Halo
4,inhibition,CR6,OptoD1Halo
7.28999999999996,inhibition,CR6,OptoD1Halo
16.7150000000001,inhibition,CR6,OptoD1Halo
12.5949999999998,inhibition,CR6,OptoD1Halo
16.105,inhibition,CR6,OptoD1Halo
7.37,ctrl,CR6,OptoD1Halo
3.82499999999993,ctrl,CR6,OptoD1Halo
11.02,ctrl,CR6,OptoD1Halo
8.65999999999985,ctrl,CR6,OptoD1Halo
14.5550000000001,ctrl,CR6,OptoD1Halo
16.02,ctrl,CR6,OptoD1Halo
7.57500000000005,ctrl,CR6,OptoD1Halo
8.40000000000009,ctrl,CR6,OptoD1Halo
13.6849999999999,ctrl,CR6,OptoD1Halo
11.2849999999999,ctrl,CR6,OptoD1Halo
8.36000000000013,ctrl,CR6,OptoD1Halo
3.70499999999993,ctrl,CR6,OptoD1Halo
5.80999999999949,ctrl,CR6,OptoD1Halo
13.805,ctrl,CR6,OptoD1Halo
4.68999999999983,ctrl,CR6,OptoD1Halo
2.40000000000009,ctrl,CR6,OptoD1Halo
5.00500000000011,ctrl,CR6,OptoD1Halo
5.56500000000005,ctrl,CR6,OptoD1Halo
6.77500000000009,ctrl,CR6,OptoD1Halo
9.10500000000002,ctrl,CR6,OptoD1Halo
6.25499999999965,ctrl,CR6,OptoD1Halo
4.63999999999999,ctrl,CR6,OptoD1Halo
9.65499999999997,ctrl,CR6,OptoD1Halo
7.46499999999992,ctrl,CR6,OptoD1Halo
11.4100000000001,ctrl,CR6,OptoD1Halo
10.2650000000001,ctrl,CR6,OptoD1Halo
13.77,ctrl,CR6,OptoD1Halo
7.89499999999998,ctrl,CR6,OptoD1Halo
5.6550000000002,ctrl,CR6,OptoD1Halo
8.99499999999989,ctrl,CR6,OptoD1Halo
5.42499999999973,ctrl,CR6,OptoD1Halo
