RSPTIME,LASER,ANIMALID,GENOTYPE
6.93000000000029,ctrl,CR6,OptoD1Halo
6.85499999999956,ctrl,CR6,OptoD1Halo
5.88499999999931,ctrl,CR6,OptoD1Halo
10.11,ctrl,CR6,OptoD1Halo
3.34500000000003,ctrl,CR6,OptoD1Halo
12.3500000000001,ctrl,CR6,OptoD1Halo
11.095,ctrl,CR6,OptoD1Halo
3.85500000000002,ctrl,CR6,OptoD1Halo
10.9499999999998,ctrl,CR6,OptoD1Halo
4.85500000000002,ctrl,CR6,OptoD1Halo
11.2049999999999,ctrl,CR6,OptoD1Halo
12.0999999999999,ctrl,CR6,OptoD1Halo
7.63000000000011,ctrl,CR6,OptoD1Halo
10.3800000000001,ctrl,CR6,OptoD1Halo
13.3349999999996,ctrl,CR6,OptoD1Halo
1.76000000000022,ctrl,CR6,OptoD1Halo
7.37,ctrl,CR6,OptoD1Halo
4.5,ctrl,CR6,OptoD1Halo
13.505,ctrl,CR6,OptoD1Halo
3.52999999999975,ctrl,CR6,OptoD1Halo
9.07500000000005,ctrl,CR6,OptoD1Halo
10.47,ctrl,CR6,OptoD1Halo
5.36000000000001,ctrl,CR6,OptoD1Halo
4.61000000000013,ctrl,CR6,OptoD1Halo
3.375,ctrl,CR6,OptoD1Halo
4.65000000000009,ctrl,CR6,OptoD1Halo
3.61500000000024,ctrl,CR6,OptoD1Halo
3.125,ctrl,CR6,OptoD1Halo
1.97000000000025,ctrl,CR6,OptoD1Halo
7.86500000000024,ctrl,CR6,OptoD1Halo
1.44999999999999,inhibition,IOL1,OptoD2Halo
8.51999999999998,inhibition,IOL1,OptoD2Halo
5.31999999999994,inhibition,IOL1,OptoD2Halo
15.145,inhibition,IOL1,OptoD2Halo
8.58500000000004,inhibition,IOL1,OptoD2Halo
12.4400000000001,inhibition,IOL1,OptoD2Halo
11.5949999999998,inhibition,IOL1,OptoD2Halo
5.93000000000001,inhibition,IOL1,OptoD2Halo
8.05000000000001,inhibition,IOL1,OptoD2Halo
10.525,inhibition,IOL1,OptoD2Halo
11.0650000000001,inhibition,IOL1,OptoD2Halo
9.63499999999999,inhibition,IOL1,OptoD2Halo
9.75,inhibition,IOL1,OptoD2Halo
17.3899999999999,inhibition,IOL1,OptoD2Halo
3.55999999999995,inhibition,IOL1,OptoD2Halo
11.9550000000004,inhibition,IOL1,OptoD2Halo
17.0149999999999,inhibition,IOL1,OptoD2Halo
8.47499999999991,inhibition,IOL1,OptoD2Halo
11.6900000000001,inhibition,IOL1,OptoD2Halo
8.205,inhibition,IOL1,OptoD2Halo
7.65000000000009,inhibition,IOL1,OptoD2Halo
6.78999999999996,inhibition,IOL1,OptoD2Halo
2.33500000000004,inhibition,IOL1,OptoD2Halo
6.70499999999993,inhibition,IOL1,OptoD2Halo
14.9200000000001,inhibition,IOL1,OptoD2Halo
10.49,inhibition,IOL1,OptoD2Halo
7.71500000000015,inhibition,IOL1,OptoD2Halo
8.39000000000033,inhibition,IOL1,OptoD2Halo
12.7350000000001,inhibition,IOL1,OptoD2Halo
8.12999999999988,inhibition,IOL1,OptoD2Halo
9.75,inhibition,IOL1,OptoD2Halo
9.04999999999995,inhibition,IOL1,OptoD2Halo
10.6599999999999,inhibition,IOL1,OptoD2Halo
10.8899999999999,inhibition,IOL1,OptoD2Halo
8.37000000000035,inhibition,IOL1,OptoD2Halo
9.89499999999998,inhibition,IOL1,OptoD2Halo
13.035,inhibition,IOL1,OptoD2Halo
10.66,inhibition,IOL1,OptoD2Halo
12.175,inhibition,IOL1,OptoD2Halo
10.15,inhibition,IOL1,OptoD2Halo
7.6099999999999,inhibition,IOL1,OptoD2Halo
7.875,inhibition,IOL1,OptoD2Halo
7.20000000000005,inhibition,IOL1,OptoD2Halo
11.27,inhibition,IOL1,OptoD2Halo
7.93499999999995,inhibition,IOL1,OptoD2Halo
10.5499999999997,inhibition,IOL1,OptoD2Halo
7.95500000000038,inhibition,IOL1,OptoD2Halo
6.90000000000009,inhibition,IOL1,OptoD2Halo
8.875,inhibition,IOL1,OptoD2Halo
9.22500000000014,inhibition,IOL1,OptoD2Halo
17.45,inhibition,IOL1,OptoD2Halo
2.04500000000007,inhibition,IOL1,OptoD2Halo
11.8699999999999,inhibition,IOL1,OptoD2Halo
5.31500000000051,inhibition,IOL1,OptoD2Halo
14.425,ctrl,IOL1,OptoD2Halo
14.17,ctrl,IOL1,OptoD2Halo
7.09499999999997,ctrl,IOL1,OptoD2Halo
5.60000000000002,ctrl,IOL1,OptoD2Halo
12.155,ctrl,IOL1,OptoD2Halo
8.38499999999999,ctrl,IOL1,OptoD2Halo
17.48,ctrl,IOL1,OptoD2Halo
7.10500000000002,ctrl,IOL1,OptoD2Halo
13.0150000000001,ctrl,IOL1,OptoD2Halo
11.7400000000002,ctrl,IOL1,OptoD2Halo
3.65000000000009,ctrl,IOL1,OptoD2Halo
6.34999999999991,ctrl,IOL1,OptoD2Halo
6.41499999999999,ctrl,IOL1,OptoD2Halo
4.04499999999999,ctrl,IOL1,OptoD2Halo
7.88,ctrl,IOL1,OptoD2Halo
11.8100000000001,ctrl,IOL1,OptoD2Halo
11.4250000000002,ctrl,IOL1,OptoD2Halo
17.5799999999999,ctrl,IOL1,OptoD2Halo
11.7999999999997,ctrl,IOL1,OptoD2Halo
10.3000000000002,ctrl,IOL1,OptoD2Halo
9.90000000000009,ctrl,IOL1,OptoD2Halo
13.6950000000002,ctrl,IOL1,OptoD2Halo
15.5250000000001,ctrl,IOL1,OptoD2Halo
15.1400000000003,ctrl,IOL1,OptoD2Halo
3.44000000000005,ctrl,IOL1,OptoD2Halo
5.15999999999985,ctrl,IOL1,OptoD2Halo
4.6850000000004,ctrl,IOL1,OptoD2Halo
8.81999999999971,ctrl,IOL1,OptoD2Halo
5.44000000000005,ctrl,IOL1,OptoD2Halo
8.19000000000005,ctrl,IOL1,OptoD2Halo
10.6850000000001,ctrl,IOL1,OptoD2Halo
9.29499999999996,ctrl,IOL1,OptoD2Halo
5.74000000000001,ctrl,IOL1,OptoD2Halo
9.05500000000006,ctrl,IOL1,OptoD2Halo
17.6550000000002,ctrl,IOL1,OptoD2Halo
7.28999999999996,ctrl,IOL1,OptoD2Halo
12.1150000000002,ctrl,IOL1,OptoD2Halo
9.55000000000018,ctrl,IOL1,OptoD2Halo
6.28499999999985,ctrl,IOL1,OptoD2Halo
5.35500000000002,ctrl,IOL1,OptoD2Halo
1.875,ctrl,IOL1,OptoD2Halo
8.17999999999984,ctrl,IOL1,OptoD2Halo
6.07500000000027,ctrl,IOL1,OptoD2Halo
12.4849999999997,ctrl,IOL1,OptoD2Halo
6.11999999999989,ctrl,IOL1,OptoD2Halo
15.3149999999996,ctrl,IOL1,OptoD2Halo
12.9399999999996,ctrl,IOL1,OptoD2Halo
3.84000000000015,ctrl,IOL1,OptoD2Halo
3.175,ctrl,IOL1,OptoD2Halo
9.47000000000003,ctrl,IOL1,OptoD2Halo
13.85,ctrl,IOL1,OptoD2Halo
10.7850000000001,ctrl,IOL1,OptoD2Halo
13.8049999999998,ctrl,IOL1,OptoD2Halo
7.32500000000005,ctrl,IOL1,OptoD2Halo
7.06499999999983,ctrl,IOL1,OptoD2Halo
9.70000000000005,ctrl,IOL1,OptoD2Halo
13.7549999999999,ctrl,IOL1,OptoD2Halo
11.9649999999999,ctrl,IOL1,OptoD2Halo
3.44500000000016,ctrl,IOL1,OptoD2Halo
7.74499999999989,ctrl,IOL1,OptoD2Halo
2.41499999999996,ctrl,IOL1,OptoD2Halo
17.1700000000001,ctrl,IOL1,OptoD2Halo
2.85500000000002,ctrl,IOL1,OptoD2Halo
8.14499999999998,ctrl,IOL1,OptoD2Halo
17.6799999999994,ctrl,IOL1,OptoD2Halo
6.85000000000036,ctrl,IOL1,OptoD2Halo
16.9700000000003,ctrl,IOL1,OptoD2Halo
1.6899999999996,ctrl,IOL1,OptoD2Halo
1.88000000000011,ctrl,IOL1,OptoD2Halo
5.68499999999949,ctrl,IOL1,OptoD2Halo
15.2399999999998,ctrl,IOL1,OptoD2Halo
8.40500000000065,ctrl,IOL1,OptoD2Halo
12.595,ctrl,IOL1,OptoD2Halo
3.90499999999997,ctrl,IOL1,OptoD2Halo
10.165,ctrl,IOL1,OptoD2Halo
7.25499999999988,ctrl,IOL1,OptoD2Halo
10.73,ctrl,IOL1,OptoD2Halo
8.03499999999985,ctrl,IOL1,OptoD2Halo
5.92999999999984,ctrl,IOL1,OptoD2Halo
6.875,ctrl,IOL1,OptoD2Halo
6.04999999999995,ctrl,IOL1,OptoD2Halo
6.80999999999995,ctrl,IOL1,OptoD2Halo
12.355,ctrl,IOL1,OptoD2Halo
5.6899999999996,ctrl,IOL1,OptoD2Halo
5.30000000000018,ctrl,IOL1,OptoD2Halo
9.59000000000015,ctrl,IOL1,OptoD2Halo
11.585,ctrl,IOL1,OptoD2Halo
3.44499999999971,ctrl,IOL1,OptoD2Halo
5.22499999999945,ctrl,IOL1,OptoD2Halo
5.04999999999927,ctrl,IOL1,OptoD2Halo
2.90000000000055,ctrl,IOL1,OptoD2Halo
5.83500000000004,ctrl,IOL1,OptoD2Halo
6.28,ctrl,IOL1,OptoD2Halo
8.94,ctrl,IOL1,OptoD2Halo
10.3099999999999,ctrl,IOL1,OptoD2Halo
9.42999999999995,ctrl,IOL1,OptoD2Halo
12.4299999999999,ctrl,IOL1,OptoD2Halo
8.98500000000013,ctrl,IOL1,OptoD2Halo
13.23,ctrl,IOL1,OptoD2Halo
13.1400000000001,ctrl,IOL1,OptoD2Halo
12.3000000000002,ctrl,IOL1,OptoD2Halo
6.33500000000004,ctrl,IOL1,OptoD2Halo
17.5249999999996,ctrl,IOL1,OptoD2Halo
12.5450000000001,ctrl,IOL1,OptoD2Halo
11.465,inhibition,IOL2,OptoD2Halo
8.66999999999985,inhibition,IOL2,OptoD2Halo
9.82000000000016,inhibition,IOL2,OptoD2Halo
16.54,inhibition,IOL2,OptoD2Halo
8.625,inhibition,IOL2,OptoD2Halo
7.39499999999998,inhibition,IOL2,OptoD2Halo
15.3850000000002,inhibition,IOL2,OptoD2Halo
14.4400000000001,inhibition,IOL2,OptoD2Halo
12.8249999999998,inhibition,IOL2,OptoD2Halo
5.455,inhibition,IOL2,OptoD2Halo
12.005,inhibition,IOL2,OptoD2Halo
7.57999999999993,inhibition,IOL2,OptoD2Halo
8.87,inhibition,IOL2,OptoD2Halo
12.7,inhibition,IOL2,OptoD2Halo
9.29999999999995,inhibition,IOL2,OptoD2Halo
6.00999999999999,inhibition,IOL2,OptoD2Halo
6.77499999999986,inhibition,IOL2,OptoD2Halo
9.01999999999998,inhibition,IOL2,OptoD2Halo
14.5299999999997,inhibition,IOL2,OptoD2Halo
13.7200000000003,inhibition,IOL2,OptoD2Halo
4.93000000000029,inhibition,IOL2,OptoD2Halo
6.27999999999975,inhibition,IOL2,OptoD2Halo
7.97499999999991,inhibition,IOL2,OptoD2Halo
9.91499999999996,inhibition,IOL2,OptoD2Halo
6.52499999999964,inhibition,IOL2,OptoD2Halo
13.5050000000001,inhibition,IOL2,OptoD2Halo
8.26000000000002,inhibition,IOL2,OptoD2Halo
8,inhibition,IOL2,OptoD2Halo
5.21000000000004,inhibition,IOL2,OptoD2Halo
10.1100000000001,inhibition,IOL2,OptoD2Halo
11.4100000000001,inhibition,IOL2,OptoD2Halo
8.01999999999998,inhibition,IOL2,OptoD2Halo
7.81500000000005,inhibition,IOL2,OptoD2Halo
4.35500000000002,inhibition,IOL2,OptoD2Halo
16.165,inhibition,IOL2,OptoD2Halo
7.5,inhibition,IOL2,OptoD2Halo
7.84999999999991,inhibition,IOL2,OptoD2Halo
15.5149999999999,inhibition,IOL2,OptoD2Halo
7.08500000000004,inhibition,IOL2,OptoD2Halo
8.70999999999958,inhibition,IOL2,OptoD2Halo
6.07999999999993,inhibition,IOL2,OptoD2Halo
8.63000000000011,inhibition,IOL2,OptoD2Halo
9.38,inhibition,IOL2,OptoD2Halo
4.86000000000001,inhibition,IOL2,OptoD2Halo
8.56999999999994,inhibition,IOL2,OptoD2Halo
8.68000000000006,inhibition,IOL2,OptoD2Halo
10.0950000000003,inhibition,IOL2,OptoD2Halo
9.99000000000024,inhibition,IOL2,OptoD2Halo
10.3649999999998,inhibition,IOL2,OptoD2Halo
11.145,inhibition,IOL2,OptoD2Halo
4.07499999999982,inhibition,IOL2,OptoD2Halo
11.585,inhibition,IOL2,OptoD2Halo
5.90999999999985,inhibition,IOL2,OptoD2Halo
10.1550000000007,inhibition,IOL2,OptoD2Halo
14.5799999999999,inhibition,IOL2,OptoD2Halo
9.57499999999999,inhibition,IOL2,OptoD2Halo
6.61500000000001,inhibition,IOL2,OptoD2Halo
10.905,inhibition,IOL2,OptoD2Halo
10.895,inhibition,IOL2,OptoD2Halo
3.42499999999995,inhibition,IOL2,OptoD2Halo
9.4849999999999,inhibition,IOL2,OptoD2Halo
5.63499999999976,inhibition,IOL2,OptoD2Halo
6.31999999999994,inhibition,IOL2,OptoD2Halo
12.5350000000001,inhibition,IOL2,OptoD2Halo
14.385,inhibition,IOL2,OptoD2Halo
13.6500000000001,inhibition,IOL2,OptoD2Halo
11.3850000000002,inhibition,IOL2,OptoD2Halo
18.11,ctrl,IOL2,OptoD2Halo
8.61500000000001,ctrl,IOL2,OptoD2Halo
4.68000000000006,ctrl,IOL2,OptoD2Halo
11.4200000000001,ctrl,IOL2,OptoD2Halo
5.04999999999995,ctrl,IOL2,OptoD2Halo
4.36499999999978,ctrl,IOL2,OptoD2Halo
4.23499999999967,ctrl,IOL2,OptoD2Halo
8.19499999999971,ctrl,IOL2,OptoD2Halo
15.4750000000004,ctrl,IOL2,OptoD2Halo
6.86,ctrl,IOL2,OptoD2Halo
6.85000000000002,ctrl,IOL2,OptoD2Halo
4.55500000000006,ctrl,IOL2,OptoD2Halo
7.82999999999993,ctrl,IOL2,OptoD2Halo
5.88999999999987,ctrl,IOL2,OptoD2Halo
6.58500000000004,ctrl,IOL2,OptoD2Halo
8.58500000000004,ctrl,IOL2,OptoD2Halo
11.4250000000002,ctrl,IOL2,OptoD2Halo
8.23999999999978,ctrl,IOL2,OptoD2Halo
7.42499999999927,ctrl,IOL2,OptoD2Halo
7.85999999999996,ctrl,IOL2,OptoD2Halo
5.42500000000007,ctrl,IOL2,OptoD2Halo
5.04499999999996,ctrl,IOL2,OptoD2Halo
8.79999999999995,ctrl,IOL2,OptoD2Halo
5.16499999999996,ctrl,IOL2,OptoD2Halo
7.95500000000015,ctrl,IOL2,OptoD2Halo
11.3599999999999,ctrl,IOL2,OptoD2Halo
10.21,ctrl,IOL2,OptoD2Halo
9.24000000000024,ctrl,IOL2,OptoD2Halo
8.82999999999993,ctrl,IOL2,OptoD2Halo
10.1599999999999,ctrl,IOL2,OptoD2Halo
12.1900000000001,ctrl,IOL2,OptoD2Halo
9.5600000000004,ctrl,IOL2,OptoD2Halo
12.9099999999999,ctrl,IOL2,OptoD2Halo
9.10499999999956,ctrl,IOL2,OptoD2Halo
7.885,ctrl,IOL2,OptoD2Halo
4.785,ctrl,IOL2,OptoD2Halo
8.05499999999995,ctrl,IOL2,OptoD2Halo
13.03,ctrl,IOL2,OptoD2Halo
12.145,ctrl,IOL2,OptoD2Halo
13.3150000000001,ctrl,IOL2,OptoD2Halo
7.75,ctrl,IOL2,OptoD2Halo
5.50999999999999,ctrl,IOL2,OptoD2Halo
5.22000000000003,ctrl,IOL2,OptoD2Halo
5.40499999999997,ctrl,IOL2,OptoD2Halo
6.23000000000002,ctrl,IOL2,OptoD2Halo
6.33500000000004,ctrl,IOL2,OptoD2Halo
7.13000000000011,ctrl,IOL2,OptoD2Halo
3.82500000000027,ctrl,IOL2,OptoD2Halo
3.39999999999964,ctrl,IOL2,OptoD2Halo
8.74000000000001,ctrl,IOL2,OptoD2Halo
8.04999999999995,ctrl,IOL2,OptoD2Halo
7.84999999999991,ctrl,IOL2,OptoD2Halo
16.855,ctrl,IOL2,OptoD2Halo
6.47500000000014,ctrl,IOL2,OptoD2Halo
6.44000000000005,ctrl,IOL2,OptoD2Halo
2.19000000000005,ctrl,IOL2,OptoD2Halo
4.25999999999976,ctrl,IOL2,OptoD2Halo
12.9399999999998,ctrl,IOL2,OptoD2Halo
11.0549999999998,ctrl,IOL2,OptoD2Halo
13.3850000000002,ctrl,IOL2,OptoD2Halo
6.57999999999998,inhibition,IOR3,OptoD2Halo
16.24,inhibition,IOR3,OptoD2Halo
6.52500000000009,inhibition,IOR3,OptoD2Halo
16.605,inhibition,IOR3,OptoD2Halo
3.8449999999998,inhibition,IOR3,OptoD2Halo
7.05999999999995,inhibition,IOR3,OptoD2Halo
6.875,inhibition,IOR3,OptoD2Halo
6.39499999999998,inhibition,IOR3,OptoD2Halo
9.435,inhibition,IOR3,OptoD2Halo
11.6100000000001,inhibition,IOR3,OptoD2Halo
9.5,inhibition,IOR3,OptoD2Halo
11.1849999999999,inhibition,IOR3,OptoD2Halo
11.7449999999999,inhibition,IOR3,OptoD2Halo
6.48999999999999,inhibition,IOR3,OptoD2Halo
7.5,inhibition,IOR3,OptoD2Halo
5.87999999999988,inhibition,IOR3,OptoD2Halo
5.53999999999996,inhibition,IOR3,OptoD2Halo
9.20499999999993,inhibition,IOR3,OptoD2Halo
15.9300000000003,inhibition,IOR3,OptoD2Halo
15.9100000000003,inhibition,IOR3,OptoD2Halo
6.30500000000029,inhibition,IOR3,OptoD2Halo
14.0299999999997,inhibition,IOR3,OptoD2Halo
4.35500000000047,inhibition,IOR3,OptoD2Halo
7.64999999999964,inhibition,IOR3,OptoD2Halo
5.14000000000033,inhibition,IOR3,OptoD2Halo
5.375,inhibition,IOR3,OptoD2Halo
6.52999999999997,inhibition,IOR3,OptoD2Halo
4.72000000000003,inhibition,IOR3,OptoD2Halo
5.92499999999995,inhibition,IOR3,OptoD2Halo
15.95,inhibition,IOR3,OptoD2Halo
6.83999999999969,inhibition,IOR3,OptoD2Halo
6.38000000000011,inhibition,IOR3,OptoD2Halo
11.1300000000001,inhibition,IOR3,OptoD2Halo
7.38000000000011,inhibition,IOR3,OptoD2Halo
13.7599999999998,inhibition,IOR3,OptoD2Halo
6.20999999999958,inhibition,IOR3,OptoD2Halo
8.00499999999965,inhibition,IOR3,OptoD2Halo
8.71499999999969,inhibition,IOR3,OptoD2Halo
8.70000000000027,inhibition,IOR3,OptoD2Halo
4.10500000000002,inhibition,IOR3,OptoD2Halo
7.67500000000018,inhibition,IOR3,OptoD2Halo
11.09,inhibition,IOR3,OptoD2Halo
13.885,inhibition,IOR3,OptoD2Halo
13.2050000000002,inhibition,IOR3,OptoD2Halo
13.9449999999999,inhibition,IOR3,OptoD2Halo
13.27,inhibition,IOR3,OptoD2Halo
14.5,inhibition,IOR3,OptoD2Halo
6.54500000000007,inhibition,IOR3,OptoD2Halo
8.4699999999998,inhibition,IOR3,OptoD2Halo
16.9099999999999,inhibition,IOR3,OptoD2Halo
7.69500000000016,inhibition,IOR3,OptoD2Halo
4.42999999999984,inhibition,IOR3,OptoD2Halo
5.34500000000025,inhibition,IOR3,OptoD2Halo
5.66000000000076,inhibition,IOR3,OptoD2Halo
8.14500000000004,inhibition,IOR3,OptoD2Halo
6.89499999999998,inhibition,IOR3,OptoD2Halo
12.5250000000001,inhibition,IOR3,OptoD2Halo
14.3849999999998,inhibition,IOR3,OptoD2Halo
13.855,inhibition,IOR3,OptoD2Halo
8.28499999999985,inhibition,IOR3,OptoD2Halo
6.57000000000016,inhibition,IOR3,OptoD2Halo
11.8949999999995,inhibition,IOR3,OptoD2Halo
16.21,inhibition,IOR3,OptoD2Halo
14.0799999999999,inhibition,IOR3,OptoD2Halo
5.48499999999999,ctrl,IOR3,OptoD2Halo
6.40499999999997,ctrl,IOR3,OptoD2Halo
2.39500000000044,ctrl,IOR3,OptoD2Halo
5.17500000000018,ctrl,IOR3,OptoD2Halo
6.59999999999991,ctrl,IOR3,OptoD2Halo
6.23000000000002,ctrl,IOR3,OptoD2Halo
2.22500000000036,ctrl,IOR3,OptoD2Halo
5.72500000000036,ctrl,IOR3,OptoD2Halo
17.615,ctrl,IOR3,OptoD2Halo
12.7199999999999,ctrl,IOR3,OptoD2Halo
6.17999999999995,ctrl,IOR3,OptoD2Halo
14.1099999999999,ctrl,IOR3,OptoD2Halo
16.5650000000001,ctrl,IOR3,OptoD2Halo
9.625,ctrl,IOR3,OptoD2Halo
5.11999999999989,ctrl,IOR3,OptoD2Halo
4.85999999999967,ctrl,IOR3,OptoD2Halo
2.09499999999935,ctrl,IOR3,OptoD2Halo
8.69500000000062,ctrl,IOR3,OptoD2Halo
10.855,ctrl,IOR3,OptoD2Halo
5.08999999999969,ctrl,IOR3,OptoD2Halo
11.2350000000001,ctrl,IOR3,OptoD2Halo
12.71,ctrl,IOR3,OptoD2Halo
5.38500000000022,ctrl,IOR3,OptoD2Halo
7.07499999999982,ctrl,IOR3,OptoD2Halo
5.46499999999969,ctrl,IOR3,OptoD2Halo
6.36499999999978,ctrl,IOR3,OptoD2Halo
13.4500000000003,ctrl,IOR3,OptoD2Halo
6.56500000000005,ctrl,IOR3,OptoD2Halo
17.8850000000002,ctrl,IOR3,OptoD2Halo
15.755,ctrl,IOR3,OptoD2Halo
16.39,ctrl,IOR3,OptoD2Halo
8.46999999999991,ctrl,IOR3,OptoD2Halo
